aqi,aqiInfo,aqiLevel,bWendu,city,date,fengli,fengxiang,tianqi,yWendu
100,良,2,31,天津,2017-09-09,1-2级,南风,多云~阴,21
76,良,2,28,天津,2017-09-10,1-2级,西南风,阵雨~晴,20
66,良,2,28,天津,2017-09-11,3-4级,东北风,晴,18
73,良,2,30,天津,2017-09-12,1-2级,南风,晴,20
81,良,2,31,天津,2017-09-13,1-2级,西南风,晴~多云,23
83,良,2,31,天津,2017-09-14,1-2级,西南风,多云,22
96,良,2,30,天津,2017-09-15,1-2级,南风,多云,22
141,轻度污染,3,29,天津,2017-09-16,1-2级,西南风,小雨~多云,20
76,良,2,29,天津,2017-09-17,1-2级,西北风,晴,20
83,良,2,31,天津,2017-09-18,1-2级,西南风,多云,20
63,良,2,29,天津,2017-09-19,3-4级,北风,晴,18
66,良,2,29,天津,2017-09-20,1-2级,东南风,晴,19
80,良,2,31,天津,2017-09-21,3-4级,西南风,阴~雷阵雨,21
72,良,2,27,天津,2017-09-22,3-4级,北风,晴,17
105,轻度污染,3,30,天津,2017-09-23,1-2级,南风,晴~多云,21
118,轻度污染,3,30,天津,2017-09-24,1-2级,西南风,阴,21
113,轻度污染,3,30,天津,2017-09-25,1-2级,东南风,多云~阴,21
66,良,2,26,天津,2017-09-26,4-5级,东北风,小雨,17
44,优,1,24,天津,2017-09-27,1-2级,东南风,多云,14
44,优,1,22,天津,2017-09-28,1-2级,西北风,晴~阴,14
85,良,2,26,天津,2017-09-29,1-2级,西南风,晴,16
99,良,2,28,天津,2017-09-30,3-4级,南风,多云~阴,21
105,轻度污染,3,25,天津,2017-10-01,4-5级,东北风,阴,17
55,良,2,21,天津,2017-10-02,3-4级,东北风,阴,12
50,优,1,22,天津,2017-10-03,1-2级,西南风,多云,12
65,良,2,22,天津,2017-10-04,1-2级,南风,多云~晴,13
62,良,2,22,天津,2017-10-05,3-4级,西南风,多云,14
76,良,2,25,天津,2017-10-06,1-2级,西南风,晴~多云,15
114,轻度污染,3,21,天津,2017-10-07,1-2级,南风,小雨,15
113,轻度污染,3,19,天津,2017-10-08,1-2级,西北风,小雨~小到中雨,14
59,良,2,15,天津,2017-10-09,4-5级,东北风,中到大雨~中雨,10
29,优,1,13,天津,2017-10-10,3-4级,北风,小雨~阴,7
42,优,1,15,天津,2017-10-11,1-2级,北风,晴~多云,8
65,良,2,17,天津,2017-10-12,1-2级,西南风,多云,10
104,轻度污染,3,19,天津,2017-10-13,1-2级,西南风,晴~多云,11
78,良,2,16,天津,2017-10-14,1-2级,北风,小雨,10
108,轻度污染,3,18,天津,2017-10-15,1-2级,东北风,阴~多云,11
83,良,2,19,天津,2017-10-16,3-4级,东风,多云,11
60,良,2,17,天津,2017-10-17,1-2级,东风,阴~小雨,10
78,良,2,16,天津,2017-10-18,1-2级,南风,小雨~阴,10
106,轻度污染,3,19,天津,2017-10-19,1-2级,西北风,多云~晴,12
115,轻度污染,3,21,天津,2017-10-20,1-2级,西南风,晴,13
107,轻度污染,3,19,天津,2017-10-21,1-2级,东风,阴~小雨,10
54,良,2,15,天津,2017-10-22,1-2级,东北风,多云,8
56,良,2,17,天津,2017-10-23,1-2级,西南风,晴,7
69,良,2,18,天津,2017-10-24,1-2级,西南风,晴~多云,9
103,轻度污染,3,16,天津,2017-10-25,1-2级,西南风,阴,11
168,中度污染,4,19,天津,2017-10-26,1-2级,西南风,阴~晴,9
211,重度污染,5,21,天津,2017-10-27,1-2级,西南风,雾~晴,12
114,轻度污染,3,18,天津,2017-10-28,5-6级,北风,多云,7
35,优,1,15,天津,2017-10-29,3-4级,西北风,晴,5
60,良,2,15,天津,2017-10-30,1-2级,西南风,晴,5
94,良,2,18,天津,2017-10-31,1-2级,西南风,多云,7
107,轻度污染,3,17,天津,2017-11-01,1-2级,东北风,晴~多云,8
157,中度污染,4,17,天津,2017-11-02,3-4级,东北风,阴,6
52,良,2,12,天津,2017-11-03,3-4级,北风,多云~晴,4
69,良,2,15,天津,2017-11-04,3-4级,西南风,晴,5
76,良,2,18,天津,2017-11-05,3-4级,西南风,晴~多云,9
101,轻度污染,3,18,天津,2017-11-06,1-2级,西南风,霾~阴,9
133,轻度污染,3,18,天津,2017-11-07,4-5级,西北风,多云~晴,6
49,优,1,15,天津,2017-11-08,1-2级,东南风,多云~阴,7
82,良,2,14,天津,2017-11-09,3-4级,南风,阴,5
70,良,2,13,天津,2017-11-10,5-6级,西北风,晴,0
46,优,1,11,天津,2017-11-11,1-2级,西南风,晴,3
98,良,2,14,天津,2017-11-12,1-2级,西南风,多云,4
107,轻度污染,3,12,天津,2017-11-13,4-5级,西北风,晴,3
39,优,1,9,天津,2017-11-14,3-4级,西北风,晴,0
51,良,2,9,天津,2017-11-15,1-2级,北风,晴,2
63,良,2,10,天津,2017-11-16,1-2级,南风,多云~阴,2
73,良,2,7,天津,2017-11-17,5-6级,北风,晴,-4
44,优,1,4,天津,2017-11-18,3-4级,西北风,晴,-4
109,轻度污染,3,7,天津,2017-11-19,1-2级,西南风,多云,-2
171,中度污染,4,10,天津,2017-11-20,1-2级,西北风,晴,0
166,中度污染,4,11,天津,2017-11-21,1-2级,西风,霾~晴,0
60,良,2,6,天津,2017-11-22,3-4级,西北风,晴,-2
46,优,1,7,天津,2017-11-23,3-4级,西南风,多云,-2
45,优,1,7,天津,2017-11-24,3-4级,西南风,多云,-1
79,良,2,9,天津,2017-11-25,1-2级,南风,阴,1
49,优,1,4,天津,2017-11-26,4-5级,西北风,晴,-3
76,良,2,9,天津,2017-11-27,3-4级,西南风,多云,0
106,轻度污染,3,7,天津,2017-11-28,4-5级,北风,晴,-2
47,优,1,3,天津,2017-11-29,1-2级,东北风,多云,-3
53,良,2,4,天津,2017-11-30,1-2级,北风,晴,-3
91,良,2,5,天津,2017-12-01,1-2级,西南风,晴,-2
189,中度污染,4,8,天津,2017-12-02,1-2级,西南风,霾,-1
163,中度污染,4,4,天津,2017-12-03,3-4级,东北风,多云,-3
35,优,1,2,天津,2017-12-04,3-4级,西北风,晴,-4
84,良,2,6,天津,2017-12-05,3-4级,西南风,晴,-2
85,良,2,7,天津,2017-12-06,1-2级,北风,晴,-3
54,良,2,4,天津,2017-12-07,4-5级,西北风,晴,-4
55,良,2,6,天津,2017-12-08,3-4级,西南风,晴,-2
119,轻度污染,3,7,天津,2017-12-09,1-2级,西南风,多云,-1
76,良,2,6,天津,2017-12-10,5-6级,西北风,晴,-4
39,优,1,2,天津,2017-12-11,3-4级,北风,晴~多云,-6
42,优,1,-1,天津,2017-12-12,3-4级,北风,多云~晴,-6
69,良,2,1,天津,2017-12-13,1-2级,东北风,多云~阴,-4
79,良,2,1,天津,2017-12-14,1-2级,西南风,小雪~阴,-4
90,良,2,3,天津,2017-12-15,3-4级,北风,多云~晴,-4
55,良,2,0,天津,2017-12-16,5-6级,西北风,晴,-6
69,良,2,5,天津,2017-12-17,3-4级,西南风,晴,-4
69,良,2,6,天津,2017-12-18,4-5级,西北风,晴,-4
50,优,1,5,天津,2017-12-19,3-4级,西南风,多云,-3
73,良,2,5,天津,2017-12-20,4-5级,西北风,晴,-3
88,良,2,7,天津,2017-12-21,1-2级,西南风,晴,-1
116,轻度污染,3,8,天津,2017-12-22,1-2级,北风,晴~多云,-1
95,良,2,6,天津,2017-12-23,1-2级,西南风,多云,-2
82,良,2,4,天津,2017-12-24,4-5级,西北风,多云~晴,-4
47,优,1,6,天津,2017-12-25,3-4级,西南风,晴~多云,-3
55,良,2,3,天津,2017-12-26,3-4级,东北风,多云~晴,-4
82,良,2,4,天津,2017-12-27,1-2级,东风,晴,-3
157,中度污染,4,5,天津,2017-12-28,1-2级,北风,晴,-2
204,重度污染,5,3,天津,2017-12-29,1-2级,东北风,霾~阴,-1
215,重度污染,5,5,天津,2017-12-30,4-5级,西北风,阴~晴,-4
191,中度污染,4,3,天津,2017-12-31,1-2级,西南风,晴,-5
82,良,2,4,天津,2018-01-01,1-2级,东风,晴,-4
59,良,2,2,天津,2018-01-02,3-4级,东北风,多云,-4
40,优,1,1,天津,2018-01-03,3-4级,北风,多云,-3
49,优,1,0,天津,2018-01-04,1-2级,北风,阴,-3
91,良,2,3,天津,2018-01-05,1-2级,西北风,晴,-4
99,良,2,4,天津,2018-01-06,1-2级,南风,多云~阴,-4
135,轻度污染,3,2,天津,2018-01-07,1-2级,西南风,阴~多云,-4
66,良,2,0,天津,2018-01-08,5-6级,西北风,晴,-6
58,良,2,0,天津,2018-01-09,5-6级,西北风,晴,-7
36,优,1,-2,天津,2018-01-10,4-5级,西北风,晴,-9
34,优,1,-3,天津,2018-01-11,4-5级,西北风,晴,-9
81,良,2,1,天津,2018-01-12,1-2级,西南风,晴,-6
122,轻度污染,3,5,天津,2018-01-13,1-2级,西南风,晴~霾,-3
131,轻度污染,3,5,天津,2018-01-14,1-2级,西风,霾,-4
99,良,2,3,天津,2018-01-15,1-2级,东南风,多云,-3
75,良,2,5,天津,2018-01-16,3-4级,北风,多云~阴,-3
99,良,2,6,天津,2018-01-17,3-4级,西北风,阴~晴,-4
94,良,2,7,天津,2018-01-18,1-2级,西南风,晴,-4
160,中度污染,4,7,天津,2018-01-19,1-2级,西北风,晴,-4
123,轻度污染,3,4,天津,2018-01-20,3-4级,东风,多云,-4
53,良,2,1,天津,2018-01-21,3-4级,东风,阴~小雪,-3
60,良,2,-4,天津,2018-01-22,3-4级,东北风,小雪~多云,-10
43,优,1,-5,天津,2018-01-23,3-4级,西北风,晴,-12
61,良,2,-4,天津,2018-01-24,1-2级,北风,晴,-11
63,良,2,-6,天津,2018-01-25,4-5级,东北风,晴~多云,-11
74,良,2,-3,天津,2018-01-26,1-2级,东北风,晴~阴,-8
86,良,2,-4,天津,2018-01-27,1-2级,南风,阴,-7
67,良,2,-3,天津,2018-01-28,4-5级,西北风,晴,-9
70,良,2,-1,天津,2018-01-29,3-4级,西北风,晴~多云,-8
78,良,2,2,天津,2018-01-30,1-2级,西风,晴,-6
63,良,2,4,天津,2018-01-31,1-2级,西北风,晴~多云,-6
84,良,2,4,天津,2018-02-01,1-2级,西北风,多云,-6
49,优,1,-1,天津,2018-02-02,5-6级,北风,晴,-8
38,优,1,0,天津,2018-02-03,1-2级,西北风,晴,-8
43,优,1,2,天津,2018-02-04,1-2级,西北风,晴,-6
46,优,1,0,天津,2018-02-05,4-5级,北风,晴,-8
52,良,2,2,天津,2018-02-06,1-2级,西南风,晴~多云,-6
74,良,2,2,天津,2018-02-07,4-5级,西北风,阴~晴,-7
82,良,2,3,天津,2018-02-08,1-2级,西南风,晴~多云,-5
104,轻度污染,3,5,天津,2018-02-09,4-5级,西北风,多云,-6
49,优,1,1,天津,2018-02-10,4-5级,西北风,晴,-7
61,良,2,-1,天津,2018-02-11,5-6级,西北风,晴,-6
63,良,2,4,天津,2018-02-12,3-4级,西风,晴,-4
79,良,2,9,天津,2018-02-13,1-2级,西风,晴~多云,-2
73,良,2,5,天津,2018-02-14,4-5级,北风,晴,-4
84,良,2,7,天津,2018-02-15,1-2级,西南风,晴,-3
148,轻度污染,3,8,天津,2018-02-16,3-4级,北风,晴~多云,-2
83,良,2,6,天津,2018-02-17,1-2级,东南风,多云~阴,-1
118,轻度污染,3,6,天津,2018-02-18,1-2级,北风,阴~晴,-2
137,轻度污染,3,5,天津,2018-02-19,1-2级,东风,阴,-1
122,轻度污染,3,6,天津,2018-02-20,3-4级,东北风,阴~晴,-2
115,轻度污染,3,9,天津,2018-02-21,1-2级,西南风,多云,-1
117,轻度污染,3,10,天津,2018-02-22,1-2级,西南风,多云~晴,0
127,轻度污染,3,11,天津,2018-02-23,1-2级,北风,阴,-1
44,优,1,4,天津,2018-02-24,4-5级,东北风,阴~多云,-3
53,良,2,7,天津,2018-02-25,1-2级,西南风,晴~多云,0
155,中度污染,4,13,天津,2018-02-26,1-2级,西风,多云,1
152,中度污染,4,6,天津,2018-02-27,4-5级,东风,阴~小雨,-1
134,轻度污染,3,8,天津,2018-02-28,1-2级,西风,阴~晴,-2
58,良,2,8,天津,2018-03-01,1-2级,南风,多云~阴,-1
81,良,2,13,天津,2018-03-02,3-4级,南风,多云,4
143,轻度污染,3,15,天津,2018-03-03,1-2级,南风,阴,3
127,轻度污染,3,8,天津,2018-03-04,5-6级,东南风,阴,-1
63,良,2,6,天津,2018-03-05,3-4级,东南风,晴~多云,-2
52,良,2,5,天津,2018-03-06,3-4级,东风,阴,0
61,良,2,6,天津,2018-03-07,1-2级,西南风,阴,0
70,良,2,5,天津,2018-03-08,3-4级,南风,晴,-2
79,良,2,10,天津,2018-03-09,3-4级,南风,晴,1
108,轻度污染,3,9,天津,2018-03-10,3-4级,东风,晴,-1
84,良,2,12,天津,2018-03-11,1-2级,南风,晴,2
147,轻度污染,3,16,天津,2018-03-12,1-2级,西南风,晴,4
275,重度污染,5,19,天津,2018-03-13,1-2级,西风,多云,6
157,中度污染,4,21,天津,2018-03-14,1-2级,南风,霾~小雨,8
106,轻度污染,3,10,天津,2018-03-15,4-5级,东北风,阴~晴,0
53,良,2,8,天津,2018-03-16,1-2级,东南风,晴~多云,1
58,良,2,6,天津,2018-03-17,1-2级,东北风,小雨~阴,1
107,轻度污染,3,10,天津,2018-03-18,1-2级,东南风,多云~晴,1
120,轻度污染,3,8,天津,2018-03-19,3-4级,东南风,多云,1
53,良,2,8,天津,2018-03-20,3-4级,东北风,多云,1
66,良,2,13,天津,2018-03-21,1-2级,西南风,多云~阴,3
97,良,2,16,天津,2018-03-22,1-2级,南风,阴~多云,4
175,中度污染,4,20,天津,2018-03-23,1-2级,西南风,多云,7
189,中度污染,4,20,天津,2018-03-24,1-2级,西风,晴,7
118,轻度污染,3,25,天津,2018-03-25,1-2级,西南风,霾,12
125,轻度污染,3,26,天津,2018-03-26,3-4级,西南风,多云,13
117,轻度污染,3,28,天津,2018-03-27,3-4级,西南风,晴~多云,16
202,重度污染,5,20,天津,2018-03-28,4-5级,东北风,多云,9
84,良,2,18,天津,2018-03-29,4-5级,东风,晴,8
69,良,2,20,天津,2018-03-30,1-2级,东南风,晴~多云,10
133,轻度污染,3,23,天津,2018-03-31,1-2级,南风,多云~晴,12
190,中度污染,4,26,天津,2018-04-01,1-2级,西南风,多云,14
158,中度污染,4,30,天津,2018-04-02,3-4级,西南风,多云,12
105,轻度污染,3,13,天津,2018-04-03,4-5级,东北风,阴,5
52,良,2,9,天津,2018-04-04,3-4级,东风,雨夹雪~小雪,5
66,良,2,12,天津,2018-04-05,1-2级,西南风,阴~晴,4
79,良,2,10,天津,2018-04-06,5-6级,西北风,多云~晴,2
47,优,1,12,天津,2018-04-07,4-5级,西北风,晴,4
60,良,2,19,天津,2018-04-08,1-2级,北风,晴,6
94,良,2,23,天津,2018-04-09,3-4级,南风,多云,12
110,轻度污染,3,25,天津,2018-04-10,5-6级,西北风,扬沙~晴,10
56,良,2,24,天津,2018-04-11,1-2级,西南风,晴,11
81,良,2,17,天津,2018-04-12,4-5级,东风,阴~小雨,9
60,良,2,14,天津,2018-04-13,3-4级,东南风,小雨~阴,5
73,良,2,17,天津,2018-04-14,5-6级,西北风,晴,6
110,轻度污染,3,21,天津,2018-04-15,1-2级,西北风,晴,10
103,轻度污染,3,25,天津,2018-04-16,3-4级,西南风,晴,12
122,轻度污染,3,27,天津,2018-04-17,3-4级,西南风,多云~晴,15
119,轻度污染,3,29,天津,2018-04-18,3-4级,西南风,晴,17
108,轻度污染,3,25,天津,2018-04-19,3-4级,东风,多云~晴,13
121,轻度污染,3,28,天津,2018-04-20,3-4级,南风,多云~小雨,16
91,良,2,20,天津,2018-04-21,3-4级,东风,大雨~中雨,12
40,优,1,15,天津,2018-04-22,4-5级,东北风,小雨~阴,11
56,良,2,17,天津,2018-04-23,3-4级,东北风,多云~晴,10
58,良,2,22,天津,2018-04-24,1-2级,北风,晴,11
73,良,2,25,天津,2018-04-25,1-2级,西南风,多云,14
121,轻度污染,3,27,天津,2018-04-26,3-4级,西南风,阴~多云,14
119,轻度污染,3,25,天津,2018-04-27,1-2级,西南风,晴,13
112,轻度污染,3,29,天津,2018-04-28,1-2级,西南风,晴,17
85,良,2,31,天津,2018-04-29,3-4级,西南风,阴~雷阵雨,16
65,良,2,22,天津,2018-04-30,3-4级,东南风,多云~阴,14
88,良,2,22,天津,2018-05-01,3-4级,东北风,小雨,13
62,良,2,23,天津,2018-05-02,4-5级,西北风,多云,12
53,良,2,23,天津,2018-05-03,3-4级,北风,晴,14
76,良,2,29,天津,2018-05-04,3-4级,西南风,晴~多云,18
86,良,2,26,天津,2018-05-05,3-4级,东风,阵雨~阴,16
90,良,2,27,天津,2018-05-06,1-2级,北风,晴,15
77,良,2,25,天津,2018-05-07,3-4级,东南风,晴,14
68,良,2,28,天津,2018-05-08,1-2级,东南风,晴,15
77,良,2,29,天津,2018-05-09,1-2级,南风,晴,18
88,良,2,29,天津,2018-05-10,1-2级,西南风,多云,17
94,良,2,24,天津,2018-05-11,1-2级,南风,小雨,17
114,轻度污染,3,28,天津,2018-05-12,1-2级,西南风,雷阵雨,17
74,良,2,31,天津,2018-05-13,3-4级,东南风,晴,20
99,良,2,35,天津,2018-05-14,3-4级,西南风,晴~多云,24
95,良,2,33,天津,2018-05-15,1-2级,南风,阵雨~雷阵雨,19
91,良,2,28,天津,2018-05-16,1-2级,东风,阴~小雨,19
66,良,2,25,天津,2018-05-17,1-2级,南风,阴,17
63,良,2,28,天津,2018-05-18,1-2级,东南风,多云~阴,19
67,良,2,27,天津,2018-05-19,1-2级,东南风,多云~阵雨,16
56,良,2,25,天津,2018-05-20,1-2级,东南风,阴~多云,17
49,优,1,20,天津,2018-05-21,1-2级,东南风,阵雨~小雨,16
81,良,2,24,天津,2018-05-22,4-5级,西北风,阴~晴,16
167,中度污染,4,31,天津,2018-05-23,5-6级,西南风,晴,18
97,良,2,33,天津,2018-05-24,3-4级,西南风,多云,20
86,良,2,33,天津,2018-05-25,1-2级,南风,晴,20
100,良,2,30,天津,2018-05-26,3-4级,西南风,雷阵雨,17
100,良,2,29,天津,2018-05-27,3-4级,西南风,晴~多云,18
115,轻度污染,3,31,天津,2018-05-28,4-5级,北风,多云~晴,18
70,良,2,30,天津,2018-05-29,1-2级,西风,多云,20
75,良,2,32,天津,2018-05-30,1-2级,北风,晴,20
86,良,2,35,天津,2018-05-31,1-2级,西风,晴,22
51,良,2,19,泉州,2017-04-01,4-5级,东北风,晴,10
70,良,2,20,泉州,2017-04-02,4-5级,东北风,晴,12
66,良,2,21,泉州,2017-04-03,4-5级,东北风,晴,12
70,良,2,23,泉州,2017-04-04,微风,无持续风向,晴,14
83,良,2,24,泉州,2017-04-05,3-4级,南风,多云~阴,17
70,良,2,24,泉州,2017-04-06,4-5级,西南风,小雨~阴,19
62,良,2,25,泉州,2017-04-07,4-5级,西南风,小雨~阴,19
58,良,2,27,泉州,2017-04-08,4-5级,南风,多云~阴,19
58,良,2,28,泉州,2017-04-09,4-5级,西南风,多云,20
46,优,1,27,泉州,2017-04-10,4-5级,西南风,阴~中雨,20
43,优,1,23,泉州,2017-04-11,4-5级,东北风,阴~小雨,16
35,优,1,19,泉州,2017-04-12,微风,无持续风向,阴,14
52,良,2,21,泉州,2017-04-13,3-4级,东北风,多云,15
55,良,2,25,泉州,2017-04-14,3-4级,东风,多云,17
91,良,2,27,泉州,2017-04-15,3-4级,南风,阴,19
84,良,2,28,泉州,2017-04-16,4-5级,西南风,阴,22
57,良,2,30,泉州,2017-04-17,4-5级,西南风,阴,21
89,良,2,29,泉州,2017-04-18,3-4级,西南风,阴~小雨,22
76,良,2,27,泉州,2017-04-19,4-5级,南风,中雨~小雨,22
38,优,1,29,泉州,2017-04-20,4-5级,西南风,多云~小雨,21
58,良,2,26,泉州,2017-04-21,4-5级,南风,大雨~中雨,18
48,优,1,21,泉州,2017-04-22,4-5级,东北风,阴~多云,15
69,良,2,23,泉州,2017-04-23,4-5级,东北风,多云~阴,15
64,良,2,25,泉州,2017-04-24,4-5级,东北风,多云~阴,18
51,良,2,23,泉州,2017-04-25,3-4级,东北风,小雨,20
62,良,2,28,泉州,2017-04-26,4-5级,东北风,中雨,17
36,优,1,17,泉州,2017-04-27,5-6级,东北风,小雨~多云,14
55,良,2,23,泉州,2017-04-28,4-5级,东北风,晴,14
65,良,2,24,泉州,2017-04-29,3-4级,东北风,晴,15
84,良,2,26,泉州,2017-04-30,3-4级,南风,晴,18
81,良,2,27,泉州,2017-05-01,3-4级,南风,多云~小雨,21
54,良,2,28,泉州,2017-05-02,3-4级,西南风,多云,21
43,优,1,26,泉州,2017-05-03,4-5级,东风,多云,21
57,良,2,28,泉州,2017-05-04,3-4级,西南风,阴,21
75,良,2,26,泉州,2017-05-05,3-4级,东北风,阴~小雨,22
38,优,1,27,泉州,2017-05-06,4-5级,东北风,多云,20
40,优,1,28,泉州,2017-05-07,4-5级,东北风,多云,19
87,良,2,29,泉州,2017-05-08,3-4级,南风,多云~小雨,22
59,良,2,30,泉州,2017-05-09,3-4级,西南风,阴,21
52,良,2,30,泉州,2017-05-10,3-4级,东北风,多云~阴,20
58,良,2,31,泉州,2017-05-11,微风,无持续风向,多云~阴,23
44,优,1,31,泉州,2017-05-12,4-5级,西南风,雷阵雨~阴,23
31,优,1,27,泉州,2017-05-13,4-5级,东北风,雷阵雨~小雨,21
42,优,1,28,泉州,2017-05-14,3-4级,东风,多云~阴,21
37,优,1,27,泉州,2017-05-15,4-5级,东北风,中雨~暴雨,19
30,优,1,24,泉州,2017-05-16,4-5级,东北风,小雨~多云,18
42,优,1,27,泉州,2017-05-17,4-5级,东北风,多云~阴,19
43,优,1,28,泉州,2017-05-18,4-5级,东北风,多云,20
44,优,1,28,泉州,2017-05-19,4-5级,东北风,阴,21
41,优,1,27,泉州,2017-05-20,4-5级,东北风,阴~多云,21
34,优,1,28,泉州,2017-05-21,4-5级,东北风,阴~多云,21
36,优,1,28,泉州,2017-05-22,3-4级,东北风,多云,23
46,优,1,29,泉州,2017-05-23,3-4级,南风,阴,24
71,良,2,30,泉州,2017-05-24,3-4级,西南风,中雨~小雨,23
38,优,1,26,泉州,2017-05-25,3-4级,东北风,阴~多云,21
43,优,1,26,泉州,2017-05-26,3-4级,东北风,阴~多云,20
63,良,2,28,泉州,2017-05-27,3-4级,东北风,多云,20
56,良,2,28,泉州,2017-05-28,4-5级,东北风,多云,20
37,优,1,29,泉州,2017-05-29,4-5级,东北风,多云,22
31,优,1,30,泉州,2017-05-30,3-4级,东风,阴,23
69,良,2,31,泉州,2017-05-31,4-5级,西南风,多云~阴,25
53,良,2,31,泉州,2017-06-01,4-5级,西南风,阴~中雨,26
29,优,1,28,泉州,2017-06-02,4-5级,东北风,暴雨~大雨,23
23,优,1,25,泉州,2017-06-03,4-5级,东北风,大雨~小雨,23
27,优,1,26,泉州,2017-06-04,4-5级,东风,小雨,23
35,优,1,27,泉州,2017-06-05,3-4级,东风,阴~小雨,22
45,优,1,30,泉州,2017-06-06,3-4级,南风,多云,24
51,良,2,32,泉州,2017-06-07,3-4级,西南风,雷阵雨~阴,25
39,优,1,29,泉州,2017-06-08,4-5级,东风,阴,24
51,良,2,31,泉州,2017-06-09,3-4级,南风,阴,25
42,优,1,32,泉州,2017-06-10,4-5级,西南风,多云,25
44,优,1,33,泉州,2017-06-11,4-5级,南风,多云~阴,26
32,优,1,31,泉州,2017-06-12,3-4级,南风,阴~小雨,26
25,优,1,29,泉州,2017-06-13,4-5级,南风,中雨~暴雨,26
37,优,1,28,泉州,2017-06-14,4-5级,东北风,暴雨~大雨,23
29,优,1,24,泉州,2017-06-15,4-5级,东北风,中雨~小雨,21
27,优,1,24,泉州,2017-06-16,3-4级,东北风,中雨~大雨,21
28,优,1,23,泉州,2017-06-17,4-5级,东北风,大雨~中雨,21
29,优,1,24,泉州,2017-06-18,4-5级,北风,大雨~中雨,21
31,优,1,28,泉州,2017-06-19,4-5级,西南风,雷阵雨~小雨,23
32,优,1,30,泉州,2017-06-20,4-5级,西南风,中雨,25
29,优,1,30,泉州,2017-06-21,4-5级,西南风,小雨~阴,26
29,优,1,32,泉州,2017-06-22,4-5级,西南风,阴,26
